evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,strategy,firm,firm_label,tier,policy,eval_pass_rate,eval_days_to_pass,eval_days_to_bust,strategy_pnl,avg_contracts,funded_med_net,funded_mean_net,funded_med_payouts,funded_survive_pct,max_micros,split
95,8,8,7,5333.413500000049,5145.0,188.41350000004877,761.9162142857213,1561.3019999999958,1351,0,0.0,4.250495891187305,150,3379,pct 0.5% 固定止损,topstep,TopStep,50k,half_buffer,13.106796116504855,18.0,12.0,56006.58,7.144516860300368,55.07999999998429,1063.2514344827616,1.0,0.0,50,0.9
95,9,9,2,3600.0,5243.0,-1643.0,1800.0,1800.0,1760,2,100.0,4.930575233777274,174,3355,pct 0.5% 固定止损,topstep,TopStep,50k,accumulate,13.106796116504855,18.0,12.0,56006.58,7.144516860300368,55.07999999998429,1063.2514344827616,1.0,0.0,50,0.9
73,13,13,21,22452.444000000643,4802.0,17650.444000000643,1069.1640000000307,2700.0,867,2,9.523809523809524,10.739586285066592,379,3150,pct 0.5% 固定止损,topstep,TopStep,100k,immediate,28.134556574923547,50.0,24.0,56006.58,7.144516860300368,888.4259999999078,1501.9783448275962,1.0,0.0,100,0.9
72,13,13,32,24740.314031250695,5047.0,19693.314031250695,773.134813476584,2420.7339374999488,867,0,0.0,15.613488240294702,551,2978,pct 0.5% 固定止损,topstep,TopStep,100k,half_buffer,28.134556574923547,50.0,24.0,56006.58,7.144516860300368,888.4259999999078,1501.9783448275962,1.0,0.0,100,0.9
74,13,13,12,26388.70200000076,4998.0,21390.70200000076,2199.0585000000633,2700.0,869,2,16.666666666666668,12.808160952111079,452,3077,pct 0.5% 固定止损,topstep,TopStep,100k,accumulate,28.134556574923547,50.0,24.0,56006.58,7.144516860300368,888.4259999999078,1501.9783448275962,1.0,0.0,100,0.9
44,11,11,29,43396.218000002715,3871.0,39525.218000002715,1496.4213103449213,4500.0,882,3,10.344827586206897,17.767072825162934,627,2902,pct 0.5% 固定止损,topstep,TopStep,150k,immediate,30.959752321981423,92.0,42.0,56006.58,7.144516860300368,2115.86400000015,2568.0000413793446,2.0,0.0,150,0.9
44,12,12,25,17288.356781250783,4018.0,13270.356781250783,691.5342712500313,2304.1147499999106,882,0,0.0,18.78719183904789,663,2866,pct 0.5% 固定止损,topstep,TopStep,150k,half_buffer,30.959752321981423,92.0,42.0,56006.58,7.144516860300368,2115.86400000015,2568.0000413793446,2.0,0.0,150,0.9
40,10,10,9,18794.376000000982,3283.0,15511.376000000982,2088.2640000001093,2766.8880000001373,882,0,0.0,13.828279965996034,488,3041,pct 0.5% 固定止损,topstep,TopStep,150k,accumulate,30.959752321981423,92.0,42.0,56006.58,7.144516860300368,2115.86400000015,2568.0000413793446,2.0,0.0,150,0.9
199,53,53,37,57905.1900000002,8955.0,48950.1900000002,1565.00513513514,7945.523999999988,842,0,0.0,21.649192405780674,764,2765,pct 0.5% 固定止损,lucid,Lucid (LucidPro),50k,immediate,32.122093023255815,15.0,11.0,56006.58,7.144516860300368,277.0200000000288,967.0327448275904,1.0,0.0,40,0.9
182,49,49,81,53426.304562500205,8190.0,45236.304562500205,659.5840069444471,3972.761999999994,842,0,0.0,26.89147067157835,949,2580,pct 0.5% 固定止损,lucid,Lucid (LucidPro),50k,half_buffer,32.122093023255815,15.0,11.0,56006.58,7.144516860300368,277.0200000000288,967.0327448275904,1.0,0.0,40,0.9
199,52,52,19,57000.88800000018,8955.0,48045.88800000018,3000.0467368421146,7945.523999999988,917,0,0.0,22.15925191272315,782,2747,pct 0.5% 固定止损,lucid,Lucid (LucidPro),50k,accumulate,32.122093023255815,15.0,11.0,56006.58,7.144516860300368,277.0200000000288,967.0327448275904,1.0,0.0,40,0.9
93,22,22,38,45490.50000000075,4185.0,41305.50000000075,1197.1184210526515,4461.281999999984,869,0,0.0,16.01020119013885,565,2964,pct 0.5% 固定止损,lucid,Lucid (LucidPro),100k,immediate,33.43065693430657,46.0,24.0,56006.58,7.144516860300368,977.9400000000577,1511.8188827586246,1.0,0.0,60,0.9
85,21,21,69,37909.69305468826,3825.0,34084.69305468826,549.4158413722938,2595.919500000029,869,0,0.0,17.68206290733919,624,2905,pct 0.5% 固定止损,lucid,Lucid (LucidPro),100k,half_buffer,33.43065693430657,46.0,24.0,56006.58,7.144516860300368,977.9400000000577,1511.8188827586246,1.0,0.0,60,0.9
93,23,23,18,43250.38200000056,4185.0,39065.38200000056,2402.7990000000314,4461.281999999984,869,0,0.0,18.53216208557665,654,2875,pct 0.5% 固定止损,lucid,Lucid (LucidPro),100k,accumulate,33.43065693430657,46.0,24.0,56006.58,7.144516860300368,977.9400000000577,1511.8188827586246,1.0,0.0,60,0.9
46,13,13,24,29786.598000001777,2070.0,27716.598000001777,1241.1082500000743,4734.107999999917,882,0,0.0,15.04675545480306,531,2998,pct 0.5% 固定止损,lucid,Lucid (LucidPro),150k,immediate,32.62839879154078,87.5,42.0,56006.58,7.144516860300368,2160.1079999996555,2660.456606896591,2.0,0.0,100,0.9
44,12,12,48,29865.970354615718,1980.0,27885.970354615718,622.207715721161,3047.608125000063,882,0,0.0,14.933408897704732,527,3002,pct 0.5% 固定止损,lucid,Lucid (LucidPro),150k,half_buffer,32.62839879154078,87.5,42.0,56006.58,7.144516860300368,2160.1079999996555,2660.456606896591,2.0,0.0,100,0.9
41,12,12,11,22973.706000001122,1845.0,21128.706000001122,2088.5187272728294,2766.8880000001373,882,0,0.0,15.670161518843866,553,2976,pct 0.5% 固定止损,lucid,Lucid (LucidPro),150k,accumulate,32.62839879154078,87.5,42.0,56006.58,7.144516860300368,2160.1079999996555,2660.456606896591,2.0,0.0,100,0.9
201,52,52,33,49665.08800000014,12060.0,37605.08800000014,1505.0026666666708,7962.6559999999945,502,0,0.0,16.746953811277983,591,2938,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),50k,immediate,30.959302325581394,17.0,11.0,57983.72,7.074808727684896,0.0,679.2112551724157,0.0,0.0,20,0.8
186,52,52,38,31957.57450000011,11160.0,20797.57450000011,840.9888026315817,3981.3279999999972,502,0,0.0,21.19580617738736,748,2781,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),50k,half_buffer,30.959302325581394,17.0,11.0,57983.72,7.074808727684896,0.0,679.2112551724157,0.0,0.0,20,0.8
200,53,53,17,41883.424000000145,12000.0,29883.424000000145,2463.7308235294204,7962.6559999999945,881,0,0.0,17.54037971096628,619,2910,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),50k,accumulate,30.959302325581394,17.0,11.0,57983.72,7.074808727684896,0.0,679.2112551724157,0.0,0.0,20,0.8
95,24,24,22,22787.200000000572,5700.0,17087.200000000572,1035.7818181818443,2533.5040000000504,1082,0,0.0,11.164635874185322,394,3135,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),100k,immediate,33.43065693430657,46.0,24.0,56006.58,7.144516860300368,543.359999999986,1202.765351724145,1.0,0.0,40,0.8
87,24,24,33,23192.562000000893,5220.0,17972.562000000893,702.8049090909359,3981.3280000000727,1082,0,0.0,18.022102578634176,636,2893,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),100k,half_buffer,33.43065693430657,46.0,24.0,56006.58,7.144516860300368,543.359999999986,1202.765351724145,1.0,0.0,40,0.8
94,24,24,11,21373.00800000058,5640.0,15733.00800000058,1943.00072727278,2960.207999999961,1082,0,0.0,13.37489373760272,472,3057,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),100k,accumulate,33.43065693430657,46.0,24.0,56006.58,7.144516860300368,543.359999999986,1202.765351724145,1.0,0.0,40,0.8
46,14,14,31,20999.184000001733,2760.0,18239.184000001733,677.3930322581205,2459.456000000122,882,0,0.0,19.38226126381411,684,2845,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),150k,immediate,32.62839879154078,87.5,42.0,56006.58,7.144516860300368,1583.343999999855,2012.4068413793327,1.0,0.0,50,0.8
45,12,12,32,20792.45125000139,2700.0,18092.45125000139,649.7641015625436,1807.9290000000387,882,0,0.0,16.57693397563049,585,2944,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),150k,half_buffer,32.62839879154078,87.5,42.0,56006.58,7.144516860300368,1583.343999999855,2012.4068413793327,1.0,0.0,50,0.8
43,13,13,9,16573.184000000638,2580.0,13993.184000000638,1841.4648888889596,2459.456000000122,882,0,0.0,18.078775857183338,638,2891,pct 0.5% 固定止损,tpt,Take Profit Trader (PRO),150k,accumulate,32.62839879154078,87.5,42.0,56006.58,7.144516860300368,1583.343999999855,2012.4068413793327,1.0,0.0,50,0.8
79,26,26,23,27061.220000000198,8375.0,18686.220000000198,1176.5747826087043,3802.600000000035,1515,2,8.695652173913043,32.98384811561349,1164,2365,pct 0.5% 移动止损,apex,Apex,50k,immediate,34.104046242774565,25.0,22.5,33348.079999999994,7.144516860300368,0.0,1190.7816551724316,0.0,0.0,100,1.0
70,24,24,38,27091.998433113557,9420.0,17671.998433113557,712.9473271871989,2375.642246093743,1515,0,0.0,42.87333522244262,1513,2016,pct 0.5% 移动止损,apex,Apex,50k,half_buffer,34.104046242774565,25.0,22.5,33348.079999999994,7.144516860300368,0.0,1190.7816551724316,0.0,0.0,100,1.0
76,28,28,11,23128.679999999964,9120.0,14008.679999999964,2102.6072727272694,3128.679999999964,1524,10,90.9090909090909,37.8577500708416,1336,2193,pct 0.5% 移动止损,apex,Apex,50k,accumulate,34.104046242774565,25.0,22.5,33348.079999999994,7.144516860300368,0.0,1190.7816551724316,0.0,0.0,100,1.0
52,14,14,7,8193.040000000663,5645.0,2548.040000000663,1170.4342857143804,2519.320000000531,1571,2,28.571428571428573,22.04590535562482,778,2751,pct 0.5% 移动止损,apex,Apex,100k,immediate,21.73913043478261,72.5,38.5,33348.079999999994,7.144516860300368,0.0,1417.6833103448644,0.0,0.0,140,1.0
50,14,14,13,8020.566171876722,6340.0,1680.5661718767224,616.9666286059017,1964.9000000001397,1571,0,0.0,27.344856899971663,965,2564,pct 0.5% 移动止损,apex,Apex,100k,half_buffer,21.73913043478261,72.5,38.5,33348.079999999994,7.144516860300368,0.0,1417.6833103448644,0.0,0.0,140,1.0
50,14,14,4,8000.0,5490.0,2510.0,2000.0,2000.0,2491,4,100.0,21.932558798526493,774,2755,pct 0.5% 移动止损,apex,Apex,100k,accumulate,21.73913043478261,72.5,38.5,33348.079999999994,7.144516860300368,0.0,1417.6833103448644,0.0,0.0,140,1.0
22,5,5,7,11782.84000000148,3235.0,8547.84000000148,1683.2628571430687,3051.3600000001607,3086,0,0.0,15.953527911589685,563,2966,pct 0.5% 移动止损,apex,Apex,150k,immediate,23.41197822141561,130.0,84.0,33348.079999999994,7.144516860300368,898.540000000241,2390.263586207202,2.0,0.0,170,1.0
22,5,5,9,10332.095156251933,3745.0,6587.095156251933,1148.0105729168815,2439.478750000155,3086,0,0.0,19.38226126381411,684,2845,pct 0.5% 移动止损,apex,Apex,150k,half_buffer,23.41197822141561,130.0,84.0,33348.079999999994,7.144516860300368,898.540000000241,2390.263586207202,2.0,0.0,170,1.0
22,5,5,5,11425.200000001467,3320.0,8105.200000001467,2285.0400000002933,3120.6000000012573,3101,3,60.0,15.981864550864268,564,2965,pct 0.5% 移动止损,apex,Apex,150k,accumulate,23.41197822141561,130.0,84.0,33348.079999999994,7.144516860300368,898.540000000241,2390.263586207202,2.0,0.0,170,1.0
65,12,12,8,7913.50200000013,3969.0,3944.5020000001296,989.1877500000163,1800.0,463,1,12.5,6.007367526211391,212,3317,pct 0.5% 移动止损,topstep,TopStep,50k,immediate,17.0846394984326,24.0,22.0,33348.079999999994,7.144516860300368,598.5900000000119,913.6024137931103,1.0,0.0,50,0.9
61,10,10,9,5813.453250000078,3773.0,2040.4532500000778,645.9392500000087,1440.8572499999996,463,0,0.0,6.97081326154718,246,3283,pct 0.5% 移动止损,topstep,TopStep,50k,half_buffer,17.0846394984326,24.0,22.0,33348.079999999994,7.144516860300368,598.5900000000119,913.6024137931103,1.0,0.0,50,0.9
61,11,11,3,5400.0,3871.0,1529.0,1800.0,1800.0,2460,3,100.0,7.764239161235477,274,3255,pct 0.5% 移动止损,topstep,TopStep,50k,accumulate,17.0846394984326,24.0,22.0,33348.079999999994,7.144516860300368,598.5900000000119,913.6024137931103,1.0,0.0,50,0.9
43,10,10,13,14544.360000000506,3038.0,11506.360000000506,1118.796923076962,2490.911999999994,550,0,0.0,9.011051289317088,318,3211,pct 0.5% 移动止损,topstep,TopStep,100k,immediate,19.508448540706606,73.0,46.5,33348.079999999994,7.144516860300368,1337.4719999999231,1557.2930896551738,1.0,0.0,100,0.9
40,10,10,16,11540.007000000378,3087.0,8453.007000000378,721.2504375000235,1914.2010000000519,550,0,0.0,11.02295267781241,389,3140,pct 0.5% 移动止损,topstep,TopStep,100k,half_buffer,19.508448540706606,73.0,46.5,33348.079999999994,7.144516860300368,1337.4719999999231,1557.2930896551738,1.0,0.0,100,0.9
43,10,10,6,14094.000000000131,3087.0,11007.000000000131,2349.000000000022,2700.0,1090,2,33.333333333333336,8.784358175120431,310,3219,pct 0.5% 移动止损,topstep,TopStep,100k,accumulate,19.508448540706606,73.0,46.5,33348.079999999994,7.144516860300368,1337.4719999999231,1557.2930896551738,1.0,0.0,100,0.9
25,5,5,20,15320.736000001132,2744.0,12576.736000001132,766.0368000000567,2712.420000000094,1245,0,0.0,16.18022102578634,571,2958,pct 0.5% 移动止损,topstep,TopStep,150k,immediate,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2871.3419999997686,3293.1155172415333,3.0,0.0,150,0.9
24,5,5,25,14924.250140626362,2793.0,12131.250140626362,596.9700056250545,1471.533750000084,1245,0,0.0,17.767072825162934,627,2902,pct 0.5% 移动止损,topstep,TopStep,150k,half_buffer,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2871.3419999997686,3293.1155172415333,3.0,0.0,150,0.9
22,4,4,7,14165.766000001066,2303.0,11862.766000001066,2023.6808571430095,2243.160000000126,1353,0,0.0,13.998299801643524,494,3035,pct 0.5% 移动止损,topstep,TopStep,150k,accumulate,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2871.3419999997686,3293.1155172415333,3.0,0.0,150,0.9
112,37,37,24,24254.172000000108,5040.0,19214.172000000108,1010.5905000000045,3191.7779999999984,192,0,0.0,19.098894871068293,674,2855,pct 0.5% 移动止损,lucid,Lucid (LucidPro),50k,immediate,31.457431457431458,24.0,20.0,33348.079999999994,7.144516860300368,641.8439999999836,1003.768510344835,1.0,0.0,40,0.9
109,36,36,49,23483.97281250009,4905.0,18578.97281250009,479.26475127551197,1595.8889999999992,192,0,0.0,21.904222159251912,773,2756,pct 0.5% 移动止损,lucid,Lucid (LucidPro),50k,half_buffer,31.457431457431458,24.0,20.0,33348.079999999994,7.144516860300368,641.8439999999836,1003.768510344835,1.0,0.0,40,0.9
113,36,36,13,29069.31599999997,5085.0,23984.31599999997,2236.1012307692286,3191.7779999999984,1062,0,0.0,23.774440351374327,839,2690,pct 0.5% 移动止损,lucid,Lucid (LucidPro),50k,accumulate,31.457431457431458,24.0,20.0,33348.079999999994,7.144516860300368,641.8439999999836,1003.768510344835,1.0,0.0,40,0.9
39,11,11,18,14225.562000000047,1755.0,12470.562000000047,790.3090000000026,2565.432000000088,550,0,0.0,12.893170869934826,455,3074,pct 0.5% 移动止损,lucid,Lucid (LucidPro),100k,immediate,24.16302765647744,77.5,46.0,33348.079999999994,7.144516860300368,1631.717999999886,1785.5960275862094,1.0,0.0,60,0.9
40,11,11,43,17960.23323193421,1800.0,16160.23323193421,417.67984260312124,1696.0860000000139,550,0,0.0,16.888637007650892,596,2933,pct 0.5% 移动止损,lucid,Lucid (LucidPro),100k,half_buffer,24.16302765647744,77.5,46.0,33348.079999999994,7.144516860300368,1631.717999999886,1785.5960275862094,1.0,0.0,60,0.9
45,12,12,7,16183.098000000198,2025.0,14158.098000000198,2311.871142857171,2791.1520000001433,1090,0,0.0,13.544913573250213,478,3051,pct 0.5% 移动止损,lucid,Lucid (LucidPro),100k,accumulate,24.16302765647744,77.5,46.0,33348.079999999994,7.144516860300368,1631.717999999886,1785.5960275862094,1.0,0.0,60,0.9
25,6,6,22,15676.578000001085,1125.0,14551.578000001085,712.5717272727767,2565.432000000088,1249,0,0.0,16.208557665060923,572,2957,pct 0.5% 移动止损,lucid,Lucid (LucidPro),150k,immediate,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2706.912000000465,3094.3246344829067,3.0,0.0,100,0.9
24,6,6,38,12942.861952149597,1080.0,11862.861952149597,340.6016303197262,1469.0140664062915,1249,0,0.0,16.548597336355908,584,2945,pct 0.5% 移动止损,lucid,Lucid (LucidPro),150k,half_buffer,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2706.912000000465,3094.3246344829067,3.0,0.0,100,0.9
22,4,4,7,14165.766000001066,990.0,13175.766000001066,2023.6808571430095,2243.160000000126,1353,0,0.0,13.998299801643524,494,3035,pct 0.5% 移动止损,lucid,Lucid (LucidPro),150k,accumulate,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2706.912000000465,3094.3246344829067,3.0,0.0,100,0.9
124,39,39,27,23104.080000000115,7440.0,15664.080000000115,855.7066666666709,1832.9119999999996,193,0,0.0,15.018418815528479,530,2999,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),50k,immediate,31.16883116883117,24.0,20.0,33873.719999999994,7.074808727684896,250.11199999998792,727.6939034482805,1.0,0.0,20,0.8
113,35,35,35,19456.983000000084,6780.0,12676.983000000084,555.9138000000024,1349.1780000000028,193,0,0.0,19.21224142816662,678,2851,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),50k,half_buffer,31.16883116883117,24.0,20.0,33873.719999999994,7.074808727684896,250.11199999998792,727.6939034482805,1.0,0.0,20,0.8
116,37,37,9,16060.176000000018,6960.0,9100.176000000018,1784.4640000000022,1962.8000000000466,1062,0,0.0,18.163785775007085,641,2888,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),50k,accumulate,31.16883116883117,24.0,20.0,33873.719999999994,7.074808727684896,250.11199999998792,727.6939034482805,1.0,0.0,20,0.8
48,13,13,18,15117.95200000025,2880.0,12237.95200000025,839.8862222222359,3157.1359999999754,550,0,0.0,11.816378577500709,417,3112,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),100k,immediate,24.16302765647744,77.5,46.0,33348.079999999994,7.144516860300368,1171.0559999999707,1419.3283310344873,1.0,0.0,40,0.8
44,14,14,24,10877.702000000067,2640.0,8237.702000000067,453.2375833333361,1507.6320000000123,550,0,0.0,16.491924057806745,582,2947,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),100k,half_buffer,24.16302765647744,77.5,46.0,33348.079999999994,7.144516860300368,1171.0559999999707,1419.3283310344873,1.0,0.0,40,0.8
48,13,13,7,14241.040000000143,2880.0,11361.040000000143,2034.434285714306,2481.024000000127,1090,0,0.0,13.006517427033154,459,3070,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),100k,accumulate,24.16302765647744,77.5,46.0,33348.079999999994,7.144516860300368,1171.0559999999707,1419.3283310344873,1.0,0.0,40,0.8
24,6,6,21,11955.952000001424,1440.0,10515.952000001424,569.3310476191155,1511.232000000123,1245,0,0.0,15.783508075942192,557,2972,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),150k,immediate,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2510.52799999963,2624.3321379311633,3.0,0.0,50,0.8
24,6,6,30,13610.99316406413,1440.0,12170.99316406413,453.699772135471,1232.666750000068,1245,0,0.0,17.99376593935959,635,2894,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),150k,half_buffer,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2510.52799999963,2624.3321379311633,3.0,0.0,50,0.8
24,6,6,8,14223.552000000864,1440.0,12783.552000000864,1777.9440000001082,1993.920000000112,1353,0,0.0,14.990082176253896,529,3000,pct 0.5% 移动止损,tpt,Take Profit Trader (PRO),150k,accumulate,22.22222222222222,129.0,81.0,33348.079999999994,7.144516860300368,2510.52799999963,2624.3321379311633,3.0,0.0,50,0.8
77,23,23,45,47534.020000001874,10600.0,36934.020000001874,1056.3115555555971,5509.839999999982,909,3,6.666666666666667,48.62567299518277,1716,1813,pct 0.75% 固定止损,apex,Apex,50k,immediate,36.54676258992806,30.0,23.0,46379.159999999996,4.597903088693681,0.0,1249.7387586207205,0.0,0.0,100,1.0
72,23,23,53,44514.64119102659,10935.0,33579.64119102659,839.8988903967281,2795.1599999999853,909,2,3.7735849056603774,53.1595352791159,1876,1653,pct 0.75% 固定止损,apex,Apex,50k,half_buffer,36.54676258992806,30.0,23.0,46379.159999999996,4.597903088693681,0.0,1249.7387586207205,0.0,0.0,100,1.0
75,22,22,21,47414.76000000135,10870.0,36544.76000000135,2257.8457142857783,5156.239999999991,918,10,47.61904761904762,51.82771323321054,1829,1700,pct 0.75% 固定止损,apex,Apex,50k,accumulate,36.54676258992806,30.0,23.0,46379.159999999996,4.597903088693681,0.0,1249.7387586207205,0.0,0.0,100,1.0
54,15,15,17,22608.240000001446,6565.0,16043.240000001446,1329.8964705883204,5156.239999999991,1306,0,0.0,29.328421649192407,1035,2494,pct 0.75% 固定止损,apex,Apex,100k,immediate,29.154518950437318,74.5,34.0,46379.159999999996,4.597903088693681,0.0,1424.9016551724826,0.0,0.0,140,1.0
53,15,15,21,21059.400781251017,6870.0,14189.400781251017,1002.8286086310009,3276.8324999999895,1306,0,0.0,31.425332955511475,1109,2420,pct 0.75% 固定止损,apex,Apex,100k,half_buffer,29.154518950437318,74.5,34.0,46379.159999999996,4.597903088693681,0.0,1424.9016551724826,0.0,0.0,140,1.0
54,15,15,11,24476.940000000483,6905.0,17571.940000000483,2225.1763636364076,3015.740000000049,1503,6,54.54545454545455,30.971946727118162,1093,2436,pct 0.75% 固定止损,apex,Apex,100k,accumulate,29.154518950437318,74.5,34.0,46379.159999999996,4.597903088693681,0.0,1424.9016551724826,0.0,0.0,140,1.0
23,6,6,23,24345.460000002553,4375.0,19970.460000002553,1058.4982608696762,2820.20000000007,932,0,0.0,23.26438084443185,821,2708,pct 0.75% 固定止损,apex,Apex,150k,immediate,36.37931034482759,141.0,89.0,46379.159999999996,4.597903088693681,1255.0399999972724,3192.2082758623924,2.0,0.6896551724137931,170,1.0
23,6,6,26,21073.04081787342,4545.0,16528.04081787342,810.5015699182085,2161.3638281250605,932,0,0.0,23.632757155001418,834,2695,pct 0.75% 固定止损,apex,Apex,150k,half_buffer,36.37931034482759,141.0,89.0,46379.159999999996,4.597903088693681,1255.0399999972724,3192.2082758623924,2.0,0.6896551724137931,170,1.0
21,5,5,10,20930.280000001076,3880.0,17050.280000001076,2093.0280000001076,2441.380000000063,1631,5,50.0,20.260697081326153,715,2814,pct 0.75% 固定止损,apex,Apex,150k,accumulate,36.37931034482759,141.0,89.0,46379.159999999996,4.597903088693681,1255.0399999972724,3192.2082758623924,2.0,0.6896551724137931,170,1.0
85,16,16,11,8712.84600000012,5243.0,3469.8460000001196,792.0769090909199,1800.0,534,1,9.090909090909092,7.792575800510059,275,3254,pct 0.75% 固定止损,topstep,TopStep,50k,immediate,21.806853582554517,30.0,22.0,46379.159999999996,4.597903088693681,638.0639999999927,937.6665517241515,1.0,0.0,50,0.9
82,14,14,15,9207.183375000126,5096.0,4111.183375000126,613.8122250000084,1367.3070000000062,534,0,0.0,8.784358175120431,310,3219,pct 0.75% 固定止损,topstep,TopStep,50k,half_buffer,21.806853582554517,30.0,22.0,46379.159999999996,4.597903088693681,638.0639999999927,937.6665517241515,1.0,0.0,50,0.9
85,14,14,6,10800.0,5145.0,5655.0,1800.0,1800.0,2027,6,100.0,7.11249645792009,251,3278,pct 0.75% 固定止损,topstep,TopStep,50k,accumulate,21.806853582554517,30.0,22.0,46379.159999999996,4.597903088693681,638.0639999999927,937.6665517241515,1.0,0.0,50,0.9
51,13,13,25,17242.57800000152,4263.0,12979.578000001518,689.7031200000607,2454.9839999999954,883,0,0.0,17.512043071691696,618,2911,pct 0.75% 固定止损,topstep,TopStep,100k,immediate,31.50887573964497,81.0,39.0,46379.159999999996,4.597903088693681,1030.860000000034,1587.6825517241814,1.0,0.0,100,0.9
51,13,13,40,15780.235640626184,4753.0,11027.235640626184,394.5058910156546,1227.4919999999977,883,0,0.0,23.349390762255595,824,2705,pct 0.75% 固定止损,topstep,TopStep,100k,half_buffer,31.50887573964497,81.0,39.0,46379.159999999996,4.597903088693681,1030.860000000034,1587.6825517241814,1.0,0.0,100,0.9
53,13,13,9,18928.926000000887,4312.0,14616.926000000887,2103.2140000000986,2616.8759999998815,909,0,0.0,16.86030036837631,595,2934,pct 0.75% 固定止损,topstep,TopStep,100k,accumulate,31.50887573964497,81.0,39.0,46379.159999999996,4.597903088693681,1030.860000000034,1587.6825517241814,1.0,0.0,100,0.9
27,7,7,35,33753.852000001316,3234.0,30519.852000001316,964.395771428609,3723.264000000176,918,0,0.0,21.30915273448569,752,2777,pct 0.75% 固定止损,topstep,TopStep,150k,immediate,36.08247422680412,140.0,85.0,46379.159999999996,4.597903088693681,2648.141999999952,2978.217310344985,3.0,0.0,150,0.9
27,7,7,47,31397.732950134196,3381.0,28016.732950134196,668.036871279451,2429.4487500001546,918,0,0.0,24.171153301218474,853,2676,pct 0.75% 固定止损,topstep,TopStep,150k,half_buffer,36.08247422680412,140.0,85.0,46379.159999999996,4.597903088693681,2648.141999999952,2978.217310344985,3.0,0.0,150,0.9
26,6,6,17,37201.860000001965,3381.0,33820.860000001965,2188.3447058824686,3723.264000000176,943,0,0.0,23.887786908472656,843,2686,pct 0.75% 固定止损,topstep,TopStep,150k,accumulate,36.08247422680412,140.0,85.0,46379.159999999996,4.597903088693681,2648.141999999952,2978.217310344985,3.0,0.0,150,0.9
115,33,33,55,40457.754000000656,5175.0,35282.754000000656,735.5955272727392,3614.1119999999937,534,0,0.0,22.499291584018135,794,2735,pct 0.75% 固定止损,lucid,Lucid (LucidPro),50k,immediate,32.808022922636106,28.0,20.0,46379.159999999996,4.597903088693681,641.5199999999895,992.9567172413937,1.0,0.0,40,0.9
112,34,34,89,33669.13269287182,5040.0,28629.13269287182,378.3048617176608,1647.6119999999971,534,0,0.0,26.834797393029188,947,2582,pct 0.75% 固定止损,lucid,Lucid (LucidPro),50k,half_buffer,32.808022922636106,28.0,20.0,46379.159999999996,4.597903088693681,641.5199999999895,992.9567172413937,1.0,0.0,40,0.9
115,33,33,14,29934.180000000568,5175.0,24759.180000000568,2138.155714285755,3267.9359999999942,909,0,0.0,20.402380277699066,720,2809,pct 0.75% 固定止损,lucid,Lucid (LucidPro),50k,accumulate,32.808022922636106,28.0,20.0,46379.159999999996,4.597903088693681,641.5199999999895,992.9567172413937,1.0,0.0,40,0.9
54,15,15,42,29705.99400000145,2430.0,27275.99400000145,707.2855714286057,2010.329999999958,882,0,0.0,24.312836497591384,858,2671,pct 0.75% 固定止损,lucid,Lucid (LucidPro),100k,immediate,32.50728862973761,79.0,39.0,46379.159999999996,4.597903088693681,956.753999999998,1557.1356827586771,2.0,0.0,60,0.9
54,17,17,64,23865.642457032725,2430.0,21435.642457032725,372.90066339113616,1418.725125000028,882,0,0.0,27.231510342873335,961,2568,pct 0.75% 固定止损,lucid,Lucid (LucidPro),100k,half_buffer,32.50728862973761,79.0,39.0,46379.159999999996,4.597903088693681,956.753999999998,1557.1356827586771,2.0,0.0,60,0.9
