evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,start_date,config,firm
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2010-06-07,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2010-11-01,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2011-03-15,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2011-05-31,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2011-09-26,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2012-02-13,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2012-07-05,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2012-09-11,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2012-10-16,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2012-11-29,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-01-11,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-03-11,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-04-11,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-05-10,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-06-11,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-07-11,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-08-12,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-09-11,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-10-10,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2013-11-15,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-01-09,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-03-03,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-04-03,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-05-06,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-06-06,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-07-10,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-08-08,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2014-09-10,fixed N=2 (trailing),apex_50k
2,1,1,1,134.47999999993772,1005.0,-870.5200000000623,134.47999999993772,134.47999999993772,498.0,0,0.0,43.65079365079365,220,284,2014-10-14,fixed N=2 (trailing),apex_50k
2,1,1,1,163.159999999938,1090.0,-926.840000000062,163.159999999938,163.159999999938,473.0,0,0.0,48.41269841269841,244,260,2014-11-24,fixed N=2 (trailing),apex_50k
1,1,1,0,0.0,1140.0,-1140.0,0.0,0.0,,0,0.0,51.58730158730159,260,244,2015-01-14,fixed N=2 (trailing),apex_50k
1,1,1,2,161.15999999992346,1225.0,-1063.8400000000765,80.57999999996173,134.47999999993772,435.0,0,0.0,56.15079365079365,283,221,2015-02-27,fixed N=2 (trailing),apex_50k
1,1,1,0,0.0,1310.0,-1310.0,0.0,0.0,,0,0.0,59.92063492063492,302,202,2015-04-07,fixed N=2 (trailing),apex_50k
1,1,1,0,0.0,1395.0,-1395.0,0.0,0.0,,0,0.0,64.08730158730158,323,181,2015-05-06,fixed N=2 (trailing),apex_50k
1,1,1,4,727.7599999999002,1480.0,-752.2400000000998,181.93999999997504,277.679999999993,368.0,0,0.0,69.24603174603175,349,155,2015-06-05,fixed N=2 (trailing),apex_50k
1,1,1,5,988.8399999998946,1565.0,-576.1600000001054,197.76799999997894,277.679999999993,347.0,0,0.0,73.41269841269842,370,134,2015-07-08,fixed N=2 (trailing),apex_50k
1,1,1,6,1235.199999999888,1650.0,-414.80000000011205,205.866666666648,277.679999999993,326.0,0,0.0,77.57936507936508,391,113,2015-08-06,fixed N=2 (trailing),apex_50k
1,1,1,6,1674.439999999886,1735.0,-60.56000000011409,279.07333333331434,768.6399999999921,295.0,0,0.0,83.13492063492063,419,85,2015-09-04,fixed N=2 (trailing),apex_50k
1,1,1,4,742.8399999998801,1820.0,-1077.16000000012,185.70999999997002,261.07999999999447,414.0,0,0.0,84.92063492063492,428,76,2015-10-07,fixed N=2 (trailing),apex_50k
1,1,1,4,742.8399999998801,1905.0,-1162.16000000012,185.70999999997002,261.07999999999447,393.0,0,0.0,89.08730158730158,449,55,2015-11-11,fixed N=2 (trailing),apex_50k
1,1,1,1,47.399999999877764,1820.0,-1772.6000000001222,47.399999999877764,47.399999999877764,497.0,0,0.0,84.72222222222223,427,77,2015-12-17,fixed N=2 (trailing),apex_50k
1,1,1,0,0.0,1225.0,-1225.0,0.0,0.0,,0,0.0,57.93650793650794,292,212,2016-01-20,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2016-02-19,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2016-03-21,fixed N=2 (trailing),apex_50k
2,1,1,0,0.0,240.0,-240.0,0.0,0.0,,0,0.0,6.349206349206349,32,472,2016-04-20,fixed N=2 (trailing),apex_50k
2,1,1,0,0.0,325.0,-325.0,0.0,0.0,,0,0.0,10.515873015873016,53,451,2016-05-19,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2016-06-20,fixed N=2 (trailing),apex_50k
3,0,0,0,0.0,105.0,-105.0,0.0,0.0,,0,0.0,0.0,0,504,2016-07-20,fixed N=2 (trailing),apex_50k
1,1,1,1,234.99999999991996,1225.0,-990.00000000008,234.99999999991996,234.99999999991996,493.0,0,0.0,56.74603174603175,286,218,2016-08-18,fixed N=2 (trailing),apex_50k
2,1,1,0,0.0,240.0,-240.0,0.0,0.0,,0,0.0,6.349206349206349,32,472,2016-09-19,fixed N=2 (trailing),apex_50k
2,1,1,0,0.0,240.0,-240.0,0.0,0.0,,0,0.0,5.753968253968254,29,475,2016-10-18,fixed N=2 (trailing),apex_50k
2,1,1,1,523.5599999999831,410.0,113.55999999998312,523.5599999999831,523.5599999999831,488.0,0,0.0,14.682539682539682,74,430,2016-11-16,fixed N=2 (trailing),apex_50k
2,1,1,3,2397.839999999982,410.0,1987.839999999982,799.279999999994,1630.1599999999962,470.0,0,0.0,12.698412698412698,64,440,2016-12-16,fixed N=2 (trailing),apex_50k
2,1,1,4,2671.239999999976,495.0,2176.239999999976,667.809999999994,1630.1599999999962,449.0,0,0.0,16.865079365079364,85,419,2017-01-19,fixed N=2 (trailing),apex_50k
2,1,1,4,2564.6799999999785,495.0,2069.6799999999785,641.1699999999946,1328.439999999995,432.0,0,0.0,17.658730158730158,89,415,2017-02-17,fixed N=2 (trailing),apex_50k
2,1,1,4,2248.3599999999788,495.0,1753.3599999999788,562.0899999999947,1030.7599999999948,415.0,0,0.0,20.634920634920636,104,400,2017-03-21,fixed N=2 (trailing),apex_50k
1,1,1,6,5435.039999999928,1225.0,4210.039999999928,905.839999999988,2000.0,373.0,1,16.666666666666668,56.94444444444444,287,217,2017-04-20,fixed N=2 (trailing),apex_50k
2,1,1,5,4875.639999999934,1345.0,3530.639999999934,975.1279999999867,2000.0,358.0,2,40.0,58.73015873015873,296,208,2017-05-19,fixed N=2 (trailing),apex_50k
3,1,1,4,2248.3599999999788,700.0,1548.3599999999788,562.0899999999947,1030.7599999999948,352.0,0,0.0,27.77777777777778,140,364,2017-06-20,fixed N=2 (trailing),apex_50k
3,1,1,4,1977.3999999999796,700.0,1277.3999999999796,494.3499999999949,843.439999999995,332.0,0,0.0,27.182539682539684,137,367,2017-07-20,fixed N=2 (trailing),apex_50k
2,1,1,4,4066.439999999966,920.0,3146.439999999966,1016.6099999999915,2000.0,299.0,1,25.0,38.492063492063494,194,310,2017-08-18,fixed N=2 (trailing),apex_50k
2,1,1,4,3948.7999999999665,920.0,3028.7999999999665,987.1999999999916,2000.0,278.0,1,25.0,38.095238095238095,192,312,2017-09-19,fixed N=2 (trailing),apex_50k
2,2,2,5,3768.919999999969,920.0,2848.919999999969,753.7839999999939,1630.1599999999962,260.0,0,0.0,37.1031746031746,187,317,2017-10-18,fixed N=2 (trailing),apex_50k
2,2,2,4,4066.439999999966,1090.0,2976.439999999966,1016.6099999999915,2000.0,236.0,1,25.0,46.03174603174603,232,272,2017-11-16,fixed N=2 (trailing),apex_50k
2,2,2,5,3499.3599999999715,1005.0,2494.3599999999715,699.8719999999943,1630.1599999999962,218.0,0,0.0,43.84920634920635,221,283,2017-12-18,fixed N=2 (trailing),apex_50k
2,2,2,5,3768.919999999969,1175.0,2593.919999999969,753.7839999999939,1630.1599999999962,197.0,0,0.0,49.6031746031746,250,254,2018-01-19,fixed N=2 (trailing),apex_50k
2,2,2,6,3610.679999999942,1175.0,2435.679999999942,601.7799999999903,1630.1599999999962,176.0,0,0.0,52.38095238095238,264,240,2018-02-20,fixed N=2 (trailing),apex_50k
2,2,2,5,1995.3999999999505,1175.0,820.3999999999505,399.0799999999901,843.439999999995,164.0,0,0.0,51.388888888888886,259,245,2018-03-21,fixed N=2 (trailing),apex_50k
2,2,2,7,6118.9199999999255,1515.0,4603.9199999999255,874.1314285714179,2000.0,131.0,1,14.285714285714286,66.86507936507937,337,167,2018-04-20,fixed N=2 (trailing),apex_50k
2,2,2,9,5363.959999999926,1345.0,4018.9599999999264,595.9955555555474,1506.9999999999927,117.0,0,0.0,61.904761904761905,312,192,2018-05-21,fixed N=2 (trailing),apex_50k
2,2,2,8,4445.839999999931,1430.0,3015.839999999931,555.7299999999914,1149.3599999999933,100.0,0,0.0,64.48412698412699,325,179,2018-06-20,fixed N=2 (trailing),apex_50k
2,2,2,9,4586.119999999923,1515.0,3071.1199999999226,509.5688888888803,1149.3599999999933,79.0,0,0.0,68.65079365079364,346,158,2018-07-20,fixed N=2 (trailing),apex_50k
2,2,2,10,5463.399999999914,1600.0,3863.399999999914,546.3399999999914,1261.1599999999962,76.0,0,0.0,72.02380952380952,363,141,2018-08-20,fixed N=2 (trailing),apex_50k
2,2,2,9,6227.999999999913,1685.0,4542.999999999913,691.9999999999903,1546.3999999999942,85.0,0,0.0,75.1984126984127,379,125,2018-09-19,fixed N=2 (trailing),apex_50k
2,2,2,9,8548.839999999924,1770.0,6778.839999999924,949.8711111111027,2546.1199999999953,335.0,0,0.0,78.96825396825396,398,106,2018-10-18,fixed N=2 (trailing),apex_50k
3,1,1,9,8548.839999999924,1295.0,7253.839999999924,949.8711111111027,2546.1199999999953,314.0,0,0.0,57.34126984126984,289,215,2018-11-16,fixed N=2 (trailing),apex_50k
4,1,1,9,8548.839999999924,1330.0,7218.839999999924,949.8711111111027,2546.1199999999953,293.0,0,0.0,57.34126984126984,289,215,2018-12-19,fixed N=2 (trailing),apex_50k
4,1,1,9,8548.839999999924,1330.0,7218.839999999924,949.8711111111027,2546.1199999999953,272.0,0,0.0,57.34126984126984,289,215,2019-01-22,fixed N=2 (trailing),apex_50k
4,1,1,9,8934.159999999923,1330.0,7604.1599999999235,992.6844444444359,2546.1199999999953,240.0,0,0.0,57.53968253968254,290,214,2019-02-21,fixed N=2 (trailing),apex_50k
4,2,2,9,8934.159999999923,1415.0,7519.1599999999235,992.6844444444359,2546.1199999999953,219.0,0,0.0,60.317460317460316,304,200,2019-03-22,fixed N=2 (trailing),apex_50k
3,2,2,8,7761.039999999928,1465.0,6296.039999999928,970.129999999991,2214.7599999999948,213.0,0,0.0,61.904761904761905,312,192,2019-04-23,fixed N=2 (trailing),apex_50k
3,2,2,9,8389.919999999911,1550.0,6839.919999999911,932.2133333333235,2214.7599999999948,192.0,0,0.0,67.85714285714286,342,162,2019-05-22,fixed N=2 (trailing),apex_50k
3,2,2,11,10727.83999999991,1635.0,9092.83999999991,975.2581818181735,2546.1199999999953,167.0,1,9.090909090909092,72.61904761904762,366,138,2019-06-21,fixed N=2 (trailing),apex_50k
3,2,2,10,10187.639999999912,1720.0,8467.639999999912,1018.7639999999913,2214.7599999999948,150.0,1,10.0,75.39682539682539,380,124,2019-07-23,fixed N=2 (trailing),apex_50k
4,2,2,7,8299.839999999938,1415.0,6884.839999999938,1185.6914285714197,2214.7599999999948,194.0,1,14.285714285714286,58.13492063492063,293,211,2019-08-21,fixed N=2 (trailing),apex_50k
5,2,2,9,8771.719999999936,1450.0,7321.719999999936,974.6355555555484,2214.7599999999948,133.0,1,11.11111111111111,59.92063492063492,302,202,2019-09-20,fixed N=2 (trailing),apex_50k
5,3,3,3,925.7599999999802,1110.0,-184.2400000000198,308.58666666666005,648.439999999995,231.0,0,0.0,40.476190476190474,204,300,2019-10-21,fixed N=2 (trailing),apex_50k
6,3,3,4,969.7599999999584,1230.0,-260.2400000000416,242.4399999999896,648.439999999995,141.0,0,0.0,43.25396825396825,218,286,2019-11-19,fixed N=2 (trailing),apex_50k
7,2,2,7,7918.199999999939,1435.0,6483.199999999939,1131.17142857142,2546.1199999999953,116.0,1,14.285714285714286,57.142857142857146,288,216,2019-12-19,fixed N=2 (trailing),apex_50k
9,3,3,4,3287.1599999999744,1250.0,2037.1599999999744,821.7899999999936,2000.0,171.0,1,25.0,44.04761904761905,222,282,2020-01-22,fixed N=2 (trailing),apex_50k
10,3,3,4,3287.1599999999744,1115.0,2172.1599999999744,821.7899999999936,2000.0,150.0,1,25.0,35.91269841269841,181,323,2020-02-21,fixed N=2 (trailing),apex_50k
9,2,2,3,925.7599999999802,910.0,15.75999999998021,308.58666666666005,648.439999999995,126.0,0,0.0,26.38888888888889,133,371,2020-03-23,fixed N=2 (trailing),apex_50k
10,3,3,4,3287.1599999999744,1030.0,2257.1599999999744,821.7899999999936,2000.0,108.0,1,25.0,32.142857142857146,162,342,2020-04-22,fixed N=2 (trailing),apex_50k
11,3,3,4,3287.1599999999744,1150.0,2137.1599999999744,821.7899999999936,2000.0,87.0,1,25.0,35.714285714285715,180,324,2020-05-21,fixed N=2 (trailing),apex_50k
10,4,4,1,648.439999999995,1030.0,-381.56000000000495,648.439999999995,648.439999999995,231.0,0,0.0,28.373015873015873,143,361,2020-06-22,fixed N=2 (trailing),apex_50k
10,4,4,4,3593.799999999974,1285.0,2308.799999999974,898.4499999999935,2000.0,45.0,1,25.0,43.45238095238095,219,285,2020-07-22,fixed N=2 (trailing),apex_50k
11,4,4,1,648.439999999995,1150.0,-501.56000000000495,648.439999999995,648.439999999995,189.0,0,0.0,31.547619047619047,159,345,2020-08-20,fixed N=2 (trailing),apex_50k
11,4,4,1,648.439999999995,1065.0,-416.56000000000495,648.439999999995,648.439999999995,168.0,0,0.0,25.793650793650794,130,374,2020-09-21,fixed N=2 (trailing),apex_50k
11,4,4,0,0.0,1065.0,-1065.0,0.0,0.0,,0,0.0,25.1984126984127,127,377,2020-10-20,fixed N=2 (trailing),apex_50k
10,5,5,0,0.0,1030.0,-1030.0,0.0,0.0,,0,0.0,25.1984126984127,127,377,2020-11-18,fixed N=2 (trailing),apex_50k
10,5,5,3,2104.9199999999837,1200.0,904.9199999999837,701.6399999999945,1726.479999999996,101.0,0,0.0,32.73809523809524,165,339,2020-12-18,fixed N=2 (trailing),apex_50k
10,5,5,3,1052.9599999999846,1200.0,-147.04000000001543,350.9866666666615,406.43999999999505,84.0,0,0.0,34.92063492063492,176,328,2021-01-21,fixed N=2 (trailing),apex_50k
10,5,5,4,1228.9999999999782,1285.0,-56.00000000002183,307.24999999999454,406.43999999999505,63.0,0,0.0,39.08730158730159,197,307,2021-02-22,fixed N=2 (trailing),apex_50k
11,5,5,4,985.3599999999788,1405.0,-419.64000000002125,246.3399999999947,406.43999999999505,42.0,0,0.0,41.26984126984127,208,296,2021-03-23,fixed N=2 (trailing),apex_50k
11,5,5,3,834.1999999999825,1405.0,-570.8000000000175,278.06666666666086,406.43999999999505,420.0,0,0.0,39.08730158730159,197,307,2021-04-22,fixed N=2 (trailing),apex_50k
12,4,4,3,834.1999999999825,1185.0,-350.80000000001746,278.06666666666086,406.43999999999505,399.0,0,0.0,29.761904761904763,150,354,2021-05-21,fixed N=2 (trailing),apex_50k
12,4,4,3,834.1999999999825,1185.0,-350.80000000001746,278.06666666666086,406.43999999999505,378.0,0,0.0,29.761904761904763,150,354,2021-06-22,fixed N=2 (trailing),apex_50k
12,4,4,3,834.1999999999825,1185.0,-350.80000000001746,278.06666666666086,406.43999999999505,357.0,0,0.0,29.761904761904763,150,354,2021-07-22,fixed N=2 (trailing),apex_50k
13,4,4,3,834.1999999999825,1220.0,-385.80000000001746,278.06666666666086,406.43999999999505,336.0,0,0.0,29.761904761904763,150,354,2021-08-20,fixed N=2 (trailing),apex_50k
12,5,5,3,834.1999999999825,1270.0,-435.80000000001746,278.06666666666086,406.43999999999505,315.0,0,0.0,33.53174603174603,169,335,2021-09-21,fixed N=2 (trailing),apex_50k
11,5,5,3,834.1999999999825,1320.0,-485.80000000001746,278.06666666666086,406.43999999999505,294.0,0,0.0,37.698412698412696,190,314,2021-10-20,fixed N=2 (trailing),apex_50k
11,5,5,3,834.1999999999825,1405.0,-570.8000000000175,278.06666666666086,406.43999999999505,273.0,0,0.0,41.86507936507937,211,293,2021-11-18,fixed N=2 (trailing),apex_50k
10,5,5,4,932.1999999999607,1455.0,-522.8000000000393,233.04999999999018,406.43999999999505,252.0,0,0.0,46.03174603174603,232,272,2021-12-20,fixed N=2 (trailing),apex_50k
9,5,5,5,2371.279999999955,1505.0,866.2799999999552,474.25599999999105,1439.0799999999945,231.0,0,0.0,50.198412698412696,253,251,2022-01-20,fixed N=2 (trailing),apex_50k
10,5,5,5,2371.279999999955,1540.0,831.2799999999552,474.25599999999105,1439.0799999999945,210.0,0,0.0,50.3968253968254,254,250,2022-02-18,fixed N=2 (trailing),apex_50k
11,5,5,5,2371.279999999955,1575.0,796.2799999999552,474.25599999999105,1439.0799999999945,189.0,0,0.0,48.214285714285715,243,261,2022-03-22,fixed N=2 (trailing),apex_50k
12,5,5,5,2371.279999999955,1610.0,761.2799999999552,474.25599999999105,1439.0799999999945,168.0,0,0.0,48.01587301587302,242,262,2022-04-21,fixed N=2 (trailing),apex_50k
11,5,5,5,2371.279999999955,1660.0,711.2799999999552,474.25599999999105,1439.0799999999945,147.0,0,0.0,51.98412698412698,262,242,2022-05-20,fixed N=2 (trailing),apex_50k
11,4,4,6,2986.8399999999456,1490.0,1496.8399999999456,497.8066666666576,1439.0799999999945,126.0,0,0.0,47.42063492063492,239,265,2022-06-22,fixed N=2 (trailing),apex_50k
10,3,3,8,5033.879999999939,1455.0,3578.879999999939,629.2349999999924,2000.0,105.0,1,12.5,49.404761904761905,249,255,2022-07-22,fixed N=2 (trailing),apex_50k
10,3,3,8,5033.879999999939,1540.0,3493.879999999939,629.2349999999924,2000.0,84.0,1,12.5,53.57142857142857,270,234,2022-08-22,fixed N=2 (trailing),apex_50k
11,4,4,6,4616.759999999944,1575.0,3041.759999999944,769.4599999999906,2000.0,308.0,1,16.666666666666668,52.77777777777778,266,238,2022-09-21,fixed N=2 (trailing),apex_50k
12,4,4,6,4616.759999999944,1695.0,2921.759999999944,769.4599999999906,2000.0,287.0,1,16.666666666666668,56.54761904761905,285,219,2022-10-20,fixed N=2 (trailing),apex_50k
12,5,5,6,4616.759999999944,1695.0,2921.759999999944,769.4599999999906,2000.0,266.0,1,16.666666666666668,53.76984126984127,271,233,2022-11-18,fixed N=2 (trailing),apex_50k
12,4,4,7,5230.439999999937,1695.0,3535.439999999937,747.2057142857053,2000.0,245.0,1,14.285714285714286,55.15873015873016,278,226,2022-12-20,fixed N=2 (trailing),apex_50k
11,4,4,8,5523.79999999993,1745.0,3778.79999999993,690.4749999999913,2000.0,224.0,1,12.5,59.32539682539682,299,205,2023-01-23,fixed N=2 (trailing),apex_50k
10,3,3,9,6474.599999999926,1710.0,4764.599999999926,719.3999999999918,2000.0,203.0,1,11.11111111111111,60.317460317460316,304,200,2023-02-22,fixed N=2 (trailing),apex_50k
9,3,3,10,8226.599999999919,1760.0,6466.5999999999185,822.6599999999919,2000.0,182.0,1,10.0,64.48412698412699,325,179,2023-03-23,fixed N=2 (trailing),apex_50k
9,3,3,11,10117.279999999912,1845.0,8272.279999999912,919.7527272727192,2000.0,161.0,1,9.090909090909092,68.65079365079364,346,158,2023-04-24,fixed N=2 (trailing),apex_50k
8,3,3,12,11697.359999999906,1895.0,9802.359999999906,974.7799999999921,2000.0,140.0,1,8.333333333333334,72.81746031746032,367,137,2023-05-23,fixed N=2 (trailing),apex_50k
8,3,3,12,11697.359999999906,1895.0,9802.359999999906,974.7799999999921,2000.0,119.0,1,8.333333333333334,75.39682539682539,380,124,2023-06-23,fixed N=2 (trailing),apex_50k
8,3,3,12,11697.359999999906,1895.0,9802.359999999906,974.7799999999921,2000.0,98.0,1,8.333333333333334,75.39682539682539,380,124,2023-07-25,fixed N=2 (trailing),apex_50k
8,4,4,11,10489.439999999908,1980.0,8509.439999999908,953.5854545454462,2000.0,96.0,1,9.090909090909092,76.58730158730158,386,118,2023-08-23,fixed N=2 (trailing),apex_50k
9,5,5,10,10160.279999999933,1760.0,8400.279999999933,1016.0279999999933,2000.0,174.0,1,10.0,60.317460317460316,304,200,2023-09-22,fixed N=2 (trailing),apex_50k
9,5,5,10,10160.279999999933,1845.0,8315.279999999933,1016.0279999999933,2000.0,153.0,1,10.0,64.48412698412699,325,179,2023-10-23,fixed N=2 (trailing),apex_50k
10,4,4,10,10160.279999999933,1795.0,8365.279999999933,1016.0279999999933,2000.0,132.0,1,10.0,66.46825396825396,335,169,2023-11-21,fixed N=2 (trailing),apex_50k
11,5,5,10,10160.279999999933,1915.0,8245.279999999933,1016.0279999999933,2000.0,111.0,1,10.0,67.46031746031746,340,164,2023-12-21,fixed N=2 (trailing),apex_50k
10,5,5,10,10160.279999999933,1965.0,8195.279999999933,1016.0279999999933,2000.0,90.0,1,10.0,71.62698412698413,361,143,2024-01-24,fixed N=2 (trailing),apex_50k
8,5,5,12,12411.239999999925,1980.0,10431.239999999925,1034.2699999999938,2000.0,69.0,2,16.666666666666668,75.7936507936508,382,122,2024-02-23,fixed N=2 (trailing),apex_50k
9,5,5,9,10810.359999999935,1930.0,8880.359999999935,1201.151111111104,2000.0,75.0,2,22.22222222222222,70.23809523809524,354,150,2024-03-25,fixed N=2 (trailing),apex_50k
10,6,6,6,6845.47999999996,1710.0,5135.47999999996,1140.9133333333266,2000.0,188.0,1,16.666666666666668,56.74603174603175,286,218,2024-04-24,fixed N=2 (trailing),apex_50k
10,6,6,6,6845.47999999996,1710.0,5135.47999999996,1140.9133333333266,2000.0,167.0,1,16.666666666666668,56.74603174603175,286,218,2024-05-23,fixed N=2 (trailing),apex_50k
11,6,6,6,6845.47999999996,1745.0,5100.47999999996,1140.9133333333266,2000.0,146.0,1,16.666666666666668,54.76190476190476,276,228,2024-06-25,fixed N=2 (trailing),apex_50k
12,5,5,6,6845.47999999996,1695.0,5150.47999999996,1140.9133333333266,2000.0,125.0,1,16.666666666666668,52.57936507936508,265,239,2024-07-25,fixed N=2 (trailing),apex_50k
10,6,6,6,6845.47999999996,1710.0,5135.47999999996,1140.9133333333266,2000.0,104.0,1,16.666666666666668,55.95238095238095,282,222,2024-08-23,fixed N=2 (trailing),apex_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2010-06-07,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2010-11-01,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2011-03-15,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2011-05-31,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2011-09-26,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-02-13,fixed N=2 (trailing),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2012-07-05,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-09-11,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-10-16,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2012-11-29,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-01-11,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-03-11,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-04-11,fixed N=2 (trailing),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2013-05-10,fixed N=2 (trailing),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2013-06-11,fixed N=2 (trailing),topstep_50k
4,0,0,0,0.0,196.0,-196.0,0.0,0.0,,0,0.0,0.0,0,504,2013-07-11,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-08-12,fixed N=2 (trailing),topstep_50k
3,0,0,0,0.0,147.0,-147.0,0.0,0.0,,0,0.0,0.0,0,504,2013-09-11,fixed N=2 (trailing),topstep_50k
3,1,1,1,962.5319999999964,196.0,766.5319999999964,962.5319999999964,962.5319999999964,503.0,0,0.0,2.9761904761904763,15,489,2013-10-10,fixed N=2 (trailing),topstep_50k
